timestamp,time_s,position_m,velocity_m_s,temperature_c,sensor
2026-01-01T00:34:07Z,2047.5,1724.711,4.213,26.94,A
2026-01-01T00:34:08Z,2048.0,1727.370,5.319,28.05,B
2026-01-01T00:34:08Z,2048.5,1730.468,6.195,29.75,C
2026-01-01T00:34:09Z,2049.0,1732.884,4.832,26.79,A
2026-01-01T00:34:09Z,2049.5,1735.502,5.238,28.39,B
2026-01-01T00:34:10Z,2050.0,1738.599,6.193,30.13,C
2026-01-01T00:34:10Z,2050.5,1740.853,4.508,26.98,A
2026-01-01T00:34:11Z,2051.0,1743.579,5.452,28.31,B
2026-01-01T00:34:11Z,2051.5,1746.863,6.568,30.01,C
2026-01-01T00:34:12Z,2052.0,1749.476,5.224,27.04,A
2026-01-01T00:34:12Z,2052.5,1752.240,5.528,28.37,B
2026-01-01T00:34:13Z,2053.0,1755.708,6.936,30.12,C
2026-01-01T00:34:13Z,2053.5,1758.247,5.079,26.37,A
2026-01-01T00:34:14Z,2054.0,1761.337,6.180,28.66,B
2026-01-01T00:34:14Z,2054.5,1764.646,6.617,29.35,C
2026-01-01T00:34:15Z,2055.0,1767.425,5.558,26.45,A
2026-01-01T00:34:15Z,2055.5,1770.372,5.895,27.97,B
2026-01-01T00:34:16Z,2056.0,1774.008,7.273,29.40,C
2026-01-01T00:34:16Z,2056.5,1776.588,5.158,27.12,A
2026-01-01T00:34:17Z,2057.0,1779.786,6.397,27.77,B
2026-01-01T00:34:17Z,2057.5,1783.244,6.915,29.24,C
2026-01-01T00:34:18Z,2058.0,1786.084,5.680,27.17,A
2026-01-01T00:34:18Z,2058.5,1789.160,6.153,27.75,B
2026-01-01T00:34:19Z,2059.0,1792.707,7.093,29.28,C
2026-01-01T00:34:19Z,2059.5,1795.439,5.464,26.73,A
2026-01-01T00:34:20Z,2060.0,1798.868,6.858,28.20,B
2026-01-01T00:34:20Z,2060.5,1802.519,7.301,29.74,C
2026-01-01T00:34:21Z,2061.0,1805.567,6.096,27.16,A
2026-01-01T00:34:21Z,2061.5,1809.024,6.915,28.33,B
2026-01-01T00:34:22Z,2062.0,1812.853,7.658,29.49,C
2026-01-01T00:34:22Z,2062.5,1815.952,6.198,26.69,A
2026-01-01T00:34:23Z,2063.0,1819.253,6.603,28.55,B
2026-01-01T00:34:23Z,2063.5,1823.187,7.868,29.72,C
2026-01-01T00:34:24Z,2064.0,1826.349,6.323,26.68,A
2026-01-01T00:34:24Z,2064.5,1829.762,6.826,27.97,B
2026-01-01T00:34:25Z,2065.0,1833.607,7.691,29.61,C
2026-01-01T00:34:25Z,2065.5,1836.690,6.165,26.99,A
2026-01-01T00:34:26Z,2066.0,1840.161,6.942,28.54,B
2026-01-01T00:34:26Z,2066.5,1844.301,8.280,29.33,C
2026-01-01T00:34:27Z,2067.0,1847.666,6.730,26.62,A
2026-01-01T00:34:27Z,2067.5,1851.379,7.426,28.60,B
2026-01-01T00:34:28Z,2068.0,1855.354,7.951,29.93,C
2026-01-01T00:34:28Z,2068.5,1858.619,6.529,27.05,A
2026-01-01T00:34:29Z,2069.0,1862.458,7.679,27.98,B
2026-01-01T00:34:29Z,2069.5,1866.589,8.262,29.77,C
2026-01-01T00:34:30Z,2070.0,1869.870,6.561,26.69,A
2026-01-01T00:34:30Z,2070.5,1873.755,7.770,28.10,B
2026-01-01T00:34:31Z,2071.0,1878.120,8.732,30.30,C
2026-01-01T00:34:31Z,2071.5,1881.525,6.809,26.70,A
2026-01-01T00:34:32Z,2072.0,1885.444,7.838,28.01,B
2026-01-01T00:34:32Z,2072.5,1889.760,8.632,29.63,C
2026-01-01T00:34:33Z,2073.0,1893.178,6.836,26.88,A
2026-01-01T00:34:33Z,2073.5,1897.044,7.733,28.10,B
2026-01-01T00:34:34Z,2074.0,1901.444,8.799,29.57,C
2026-01-01T00:34:34Z,2074.5,1905.078,7.268,27.05,A
2026-01-01T00:34:35Z,2075.0,1909.127,8.099,28.54,B
2026-01-01T00:34:35Z,2075.5,1913.497,8.739,29.55,C
2026-01-01T00:34:36Z,2076.0,1917.104,7.214,26.38,A
2026-01-01T00:34:36Z,2076.5,1921.025,7.843,28.48,B
2026-01-01T00:34:37Z,2077.0,1925.590,9.131,30.37,C
2026-01-01T00:34:37Z,2077.5,1929.360,7.540,27.34,A
2026-01-01T00:34:38Z,2078.0,1933.638,8.556,28.80,B
2026-01-01T00:34:38Z,2078.5,1938.244,9.212,30.38,C
2026-01-01T00:34:39Z,2079.0,1941.891,7.295,26.98,A
2026-01-01T00:34:39Z,2079.5,1945.960,8.138,28.01,B
2026-01-01T00:34:40Z,2080.0,1950.477,9.034,29.77,C
2026-01-01T00:34:40Z,2080.5,1954.425,7.897,26.63,A
2026-01-01T00:34:41Z,2081.0,1958.639,8.427,28.33,B
2026-01-01T00:34:41Z,2081.5,1963.326,9.374,29.86,C
2026-01-01T00:34:42Z,2082.0,1967.321,7.990,27.24,A
2026-01-01T00:34:42Z,2082.5,1971.758,8.873,28.46,B
2026-01-01T00:34:43Z,2083.0,1976.617,9.718,30.14,C
2026-01-01T00:34:43Z,2083.5,1980.643,8.053,26.90,A
2026-01-01T00:34:44Z,2084.0,1985.035,8.784,28.33,B
2026-01-01T00:34:44Z,2084.5,1989.781,9.492,30.34,C
2026-01-01T00:34:45Z,2085.0,1993.670,7.779,26.90,A
2026-01-01T00:34:45Z,2085.5,1997.981,8.622,28.73,B
2026-01-01T00:34:46Z,2086.0,2002.911,9.861,29.94,C
2026-01-01T00:34:46Z,2086.5,2006.962,8.101,26.65,A
2026-01-01T00:34:47Z,2087.0,2011.540,9.156,28.34,B
2026-01-01T00:34:47Z,2087.5,2016.513,9.946,29.87,C
2026-01-01T00:34:48Z,2088.0,2020.635,8.244,26.50,A
2026-01-01T00:34:48Z,2088.5,2025.177,9.084,28.05,B
2026-01-01T00:34:49Z,2089.0,2030.165,9.977,30.40,C
2026-01-01T00:34:49Z,2089.5,2034.189,8.047,26.97,A
2026-01-01T00:34:50Z,2090.0,2038.719,9.061,28.81,B
2026-01-01T00:34:50Z,2090.5,2043.831,10.224,29.66,C
2026-01-01T00:34:51Z,2091.0,2048.000,8.339,26.74,A
2026-01-01T00:34:51Z,2091.5,2052.497,8.993,28.29,B
2026-01-01T00:34:52Z,2092.0,2057.680,10.367,29.53,C
2026-01-01T00:34:52Z,2092.5,2062.097,8.833,27.18,A
2026-01-01T00:34:53Z,2093.0,2066.767,9.340,28.63,B
2026-01-01T00:34:53Z,2093.5,2071.813,10.093,29.84,C
2026-01-01T00:34:54Z,2094.0,2076.020,8.414,27.32,A
2026-01-01T00:34:54Z,2094.5,2080.890,9.739,28.80,B
2026-01-01T00:34:55Z,2095.0,2086.056,10.332,30.14,C
2026-01-01T00:34:55Z,2095.5,2090.531,8.949,26.85,A
2026-01-01T00:34:56Z,2096.0,2095.353,9.645,28.21,B
2026-01-01T00:34:56Z,2096.5,2100.693,10.680,29.58,C
2026-01-01T00:34:57Z,2097.0,2105.194,9.001,26.56,A
2026-01-01T00:34:57Z,2097.5,2110.034,9.680,29.03,B
2026-01-01T00:34:58Z,2098.0,2115.164,10.260,30.21,C
2026-01-01T00:34:58Z,2098.5,2119.764,9.201,27.09,A
2026-01-01T00:34:59Z,2099.0,2124.617,9.706,28.32,B
2026-01-01T00:34:59Z,2099.5,2129.848,10.462,29.66,C
2026-01-01T00:35:00Z,2100.0,2134.318,8.941,27.20,A
2026-01-01T00:35:00Z,2100.5,2139.206,9.776,28.10,B
2026-01-01T00:35:01Z,2101.0,2144.563,10.714,30.55,C
2026-01-01T00:35:01Z,2101.5,2149.211,9.294,27.12,A
2026-01-01T00:35:02Z,2102.0,2154.011,9.600,28.19,B
2026-01-01T00:35:02Z,2102.5,2159.338,10.654,30.57,C
2026-01-01T00:35:03Z,2103.0,2163.973,9.270,26.88,A
2026-01-01T00:35:03Z,2103.5,2168.939,9.932,28.45,B
2026-01-01T00:35:04Z,2104.0,2174.320,10.761,30.03,C
2026-01-01T00:35:04Z,2104.5,2178.806,8.972,27.19,A
2026-01-01T00:35:05Z,2105.0,2183.767,9.923,28.39,B
2026-01-01T00:35:05Z,2105.5,2189.072,10.609,30.28,C
2026-01-01T00:35:06Z,2106.0,2193.598,9.053,27.29,A
2026-01-01T00:35:06Z,2106.5,2198.724,10.250,28.64,B
2026-01-01T00:35:07Z,2107.0,2204.271,11.095,30.39,C
2026-01-01T00:35:07Z,2107.5,2209.034,9.525,26.80,A
2026-01-01T00:35:08Z,2108.0,2214.231,10.395,29.07,B
2026-01-01T00:35:08Z,2108.5,2219.739,11.016,29.64,C
2026-01-01T00:35:09Z,2109.0,2224.538,9.598,27.61,A
2026-01-01T00:35:09Z,2109.5,2229.681,10.285,28.66,B
2026-01-01T00:35:10Z,2110.0,2235.091,10.820,30.10,C
2026-01-01T00:35:10Z,2110.5,2239.748,9.314,27.01,A
2026-01-01T00:35:11Z,2111.0,2244.784,10.071,28.38,B
2026-01-01T00:35:11Z,2111.5,2250.476,11.384,30.63,C
2026-01-01T00:35:12Z,2112.0,2255.147,9.342,27.62,A
2026-01-01T00:35:12Z,2112.5,2260.238,10.183,28.42,B
2026-01-01T00:35:13Z,2113.0,2265.956,11.435,30.27,C
2026-01-01T00:35:13Z,2113.5,2270.682,9.453,26.71,A
2026-01-01T00:35:14Z,2114.0,2275.838,10.311,28.65,B
2026-01-01T00:35:14Z,2114.5,2281.437,11.199,29.72,C
2026-01-01T00:35:15Z,2115.0,2286.251,9.627,27.04,A
2026-01-01T00:35:15Z,2115.5,2291.436,10.371,28.38,B
2026-01-01T00:35:16Z,2116.0,2297.171,11.468,29.83,C
2026-01-01T00:35:16Z,2116.5,2302.141,9.941,27.55,A
2026-01-01T00:35:17Z,2117.0,2307.502,10.722,28.60,B
2026-01-01T00:35:17Z,2117.5,2313.094,11.184,30.37,C
2026-01-01T00:35:18Z,2118.0,2318.014,9.840,26.82,A
2026-01-01T00:35:18Z,2118.5,2323.209,10.389,28.94,B
2026-01-01T00:35:19Z,2119.0,2328.885,11.352,29.84,C
2026-01-01T00:35:19Z,2119.5,2333.793,9.817,27.22,A
2026-01-01T00:35:20Z,2120.0,2339.046,10.505,28.49,B
2026-01-01T00:35:20Z,2120.5,2344.825,11.559,29.88,C
2026-01-01T00:35:21Z,2121.0,2349.695,9.739,27.52,A
2026-01-01T00:35:21Z,2121.5,2354.924,10.459,28.27,B
2026-01-01T00:35:22Z,2122.0,2360.573,11.297,30.06,C
2026-01-01T00:35:22Z,2122.5,2365.404,9.662,27.01,A
2026-01-01T00:35:23Z,2123.0,2370.768,10.727,28.61,B
2026-01-01T00:35:23Z,2123.5,2376.415,11.295,30.44,C
2026-01-01T00:35:24Z,2124.0,2381.313,9.797,27.43,A
2026-01-01T00:35:24Z,2124.5,2386.656,10.686,28.53,B
2026-01-01T00:35:25Z,2125.0,2392.522,11.731,30.00,C
2026-01-01T00:35:25Z,2125.5,2397.460,9.876,27.40,A
2026-01-01T00:35:26Z,2126.0,2402.901,10.882,28.46,B
2026-01-01T00:35:26Z,2126.5,2408.628,11.455,30.56,C
2026-01-01T00:35:27Z,2127.0,2413.612,9.967,26.87,A
2026-01-01T00:35:27Z,2127.5,2418.948,10.672,29.03,B
2026-01-01T00:35:28Z,2128.0,2424.639,11.381,29.84,C
2026-01-01T00:35:28Z,2128.5,2429.475,9.673,27.41,A
2026-01-01T00:35:29Z,2129.0,2434.897,10.843,29.00,B
2026-01-01T00:35:29Z,2129.5,2440.763,11.733,30.48,C
2026-01-01T00:35:30Z,2130.0,2445.890,10.254,27.61,A
2026-01-01T00:35:30Z,2130.5,2451.216,10.652,29.04,B
2026-01-01T00:35:31Z,2131.0,2456.932,11.432,30.45,C
2026-01-01T00:35:31Z,2131.5,2461.952,10.039,27.18,A
2026-01-01T00:35:32Z,2132.0,2467.205,10.507,29.16,B
2026-01-01T00:35:32Z,2132.5,2473.141,11.872,30.62,C
2026-01-01T00:35:33Z,2133.0,2478.071,9.858,26.84,A
2026-01-01T00:35:33Z,2133.5,2483.550,10.960,28.54,B
2026-01-01T00:35:34Z,2134.0,2489.462,11.822,30.54,C
2026-01-01T00:35:34Z,2134.5,2494.514,10.106,27.15,A
2026-01-01T00:35:35Z,2135.0,2499.900,10.771,29.31,B
2026-01-01T00:35:35Z,2135.5,2505.775,11.751,30.20,C
2026-01-01T00:35:36Z,2136.0,2510.654,9.758,27.37,A
2026-01-01T00:35:36Z,2136.5,2516.187,11.066,29.01,B
2026-01-01T00:35:37Z,2137.0,2522.065,11.755,30.62,C
2026-01-01T00:35:37Z,2137.5,2527.195,10.261,27.75,A
2026-01-01T00:35:38Z,2138.0,2532.577,10.764,28.36,B
2026-01-01T00:35:38Z,2138.5,2538.353,11.552,29.87,C
2026-01-01T00:35:39Z,2139.0,2543.490,10.274,27.16,A
2026-01-01T00:35:39Z,2139.5,2548.792,10.605,29.16,B
2026-01-01T00:35:40Z,2140.0,2554.666,11.748,30.33,C
2026-01-01T00:35:40Z,2140.5,2559.652,9.973,27.51,A
2026-01-01T00:35:41Z,2141.0,2565.089,10.874,29.13,B
2026-01-01T00:35:41Z,2141.5,2570.943,11.707,30.03,C
2026-01-01T00:35:42Z,2142.0,2575.957,10.028,27.54,A
2026-01-01T00:35:42Z,2142.5,2581.296,10.680,29.23,B
2026-01-01T00:35:43Z,2143.0,2587.028,11.463,30.09,C
2026-01-01T00:35:43Z,2143.5,2591.894,9.732,26.99,A
2026-01-01T00:35:44Z,2144.0,2597.288,10.788,29.00,B
2026-01-01T00:35:44Z,2144.5,2602.953,11.332,30.26,C
2026-01-01T00:35:45Z,2145.0,2608.029,10.150,27.67,A
2026-01-01T00:35:45Z,2145.5,2613.382,10.707,28.76,B
2026-01-01T00:35:46Z,2146.0,2619.160,11.555,30.52,C
2026-01-01T00:35:46Z,2146.5,2624.170,10.021,27.64,A
2026-01-01T00:35:47Z,2147.0,2629.662,10.984,28.80,B
2026-01-01T00:35:47Z,2147.5,2635.547,11.771,29.98,C
2026-01-01T00:35:48Z,2148.0,2640.511,9.928,27.26,A
2026-01-01T00:35:48Z,2148.5,2645.742,10.462,28.90,B
2026-01-01T00:35:49Z,2149.0,2651.453,11.422,30.26,C
2026-01-01T00:35:49Z,2149.5,2656.253,9.600,27.27,A
2026-01-01T00:35:50Z,2150.0,2661.491,10.476,28.47,B
2026-01-01T00:35:50Z,2150.5,2667.255,11.528,30.22,C
2026-01-01T00:35:51Z,2151.0,2672.178,9.847,27.33,A
2026-01-01T00:35:51Z,2151.5,2677.623,10.889,28.47,B
2026-01-01T00:35:52Z,2152.0,2683.191,11.136,30.80,C
2026-01-01T00:35:52Z,2152.5,2688.168,9.954,27.79,A
2026-01-01T00:35:53Z,2153.0,2693.524,10.712,29.03,B
2026-01-01T00:35:53Z,2153.5,2699.174,11.301,30.56,C
2026-01-01T00:35:54Z,2154.0,2704.006,9.664,27.40,A
2026-01-01T00:35:54Z,2154.5,2709.237,10.462,29.26,B
2026-01-01T00:35:55Z,2155.0,2714.788,11.101,30.82,C
2026-01-01T00:35:55Z,2155.5,2719.738,9.899,27.03,A
2026-01-01T00:35:56Z,2156.0,2724.853,10.230,28.49,B
2026-01-01T00:35:56Z,2156.5,2730.374,11.041,30.92,C
2026-01-01T00:35:57Z,2157.0,2735.179,9.612,27.86,A
2026-01-01T00:35:57Z,2157.5,2740.431,10.502,28.71,B
2026-01-01T00:35:58Z,2158.0,2746.055,11.249,30.21,C
2026-01-01T00:35:58Z,2158.5,2751.011,9.913,27.43,A
2026-01-01T00:35:59Z,2159.0,2756.193,10.363,28.49,B
2026-01-01T00:35:59Z,2159.5,2761.865,11.344,30.77,C
2026-01-01T00:36:00Z,2160.0,2766.558,9.387,27.68,A
2026-01-01T00:36:00Z,2160.5,2771.840,10.563,28.81,B
2026-01-01T00:36:01Z,2161.0,2777.329,10.979,30.84,C
2026-01-01T00:36:01Z,2161.5,2782.132,9.605,27.98,A
2026-01-01T00:36:02Z,2162.0,2787.338,10.412,28.57,B
2026-01-01T00:36:02Z,2162.5,2792.883,11.091,30.82,C
2026-01-01T00:36:03Z,2163.0,2797.505,9.243,27.44,A
2026-01-01T00:36:03Z,2163.5,2802.764,10.519,28.73,B
2026-01-01T00:36:04Z,2164.0,2808.120,10.712,30.39,C
2026-01-01T00:36:04Z,2164.5,2812.683,9.125,27.45,A
2026-01-01T00:36:05Z,2165.0,2817.809,10.251,28.64,B
2026-01-01T00:36:05Z,2165.5,2823.278,10.939,30.50,C
2026-01-01T00:36:06Z,2166.0,2828.057,9.559,27.20,A
2026-01-01T00:36:06Z,2166.5,2833.125,10.135,29.39,B
2026-01-01T00:36:07Z,2167.0,2838.490,10.730,30.35,C
2026-01-01T00:36:07Z,2167.5,2843.236,9.494,27.72,A
2026-01-01T00:36:08Z,2168.0,2848.167,9.860,29.50,B
2026-01-01T00:36:08Z,2168.5,2853.596,10.859,30.98,C
2026-01-01T00:36:09Z,2169.0,2858.119,9.045,27.74,A
2026-01-01T00:36:09Z,2169.5,2863.064,9.891,29.09,B
2026-01-01T00:36:10Z,2170.0,2868.416,10.704,30.87,C
2026-01-01T00:36:10Z,2170.5,2872.983,9.132,27.26,A
2026-01-01T00:36:11Z,2171.0,2878.030,10.095,29.52,B
2026-01-01T00:36:11Z,2171.5,2883.452,10.843,30.26,C
2026-01-01T00:36:12Z,2172.0,2887.904,8.905,27.85,A
2026-01-01T00:36:12Z,2172.5,2892.673,9.537,28.63,B
2026-01-01T00:36:13Z,2173.0,2897.884,10.422,30.28,C
2026-01-01T00:36:13Z,2173.5,2902.312,8.856,27.92,A
2026-01-01T00:36:14Z,2174.0,2907.212,9.799,29.54,B
2026-01-01T00:36:14Z,2174.5,2912.439,10.454,30.14,C
2026-01-01T00:36:15Z,2175.0,2916.892,8.907,27.29,A
2026-01-01T00:36:15Z,2175.5,2921.696,9.607,28.73,B
2026-01-01T00:36:16Z,2176.0,2927.014,10.636,30.14,C
2026-01-01T00:36:16Z,2176.5,2931.488,8.947,27.30,A
2026-01-01T00:36:17Z,2177.0,2936.361,9.747,29.44,B
2026-01-01T00:36:17Z,2177.5,2941.425,10.127,30.76,C
2026-01-01T00:36:18Z,2178.0,2945.838,8.827,27.23,A
2026-01-01T00:36:18Z,2178.5,2950.645,9.613,29.06,B
2026-01-01T00:36:19Z,2179.0,2955.848,10.407,30.69,C
2026-01-01T00:36:19Z,2179.5,2960.123,8.550,27.31,A
2026-01-01T00:36:20Z,2180.0,2964.761,9.277,28.71,B
2026-01-01T00:36:20Z,2180.5,2969.773,10.024,30.82,C
2026-01-01T00:36:21Z,2181.0,2973.961,8.375,27.60,A
2026-01-01T00:36:21Z,2181.5,2978.511,9.100,29.09,B
2026-01-01T00:36:22Z,2182.0,2983.631,10.239,30.49,C
2026-01-01T00:36:22Z,2182.5,2987.734,8.207,27.22,A
2026-01-01T00:36:23Z,2183.0,2992.413,9.359,29.54,B
2026-01-01T00:36:23Z,2183.5,2997.473,10.119,30.90,C
2026-01-01T00:36:24Z,2184.0,3001.686,8.426,27.55,A
2026-01-01T00:36:24Z,2184.5,3006.139,8.906,29.56,B
2026-01-01T00:36:25Z,2185.0,3010.955,9.632,30.71,C
2026-01-01T00:36:25Z,2185.5,3014.971,8.032,27.50,A
2026-01-01T00:36:26Z,2186.0,3019.289,8.636,29.29,B
2026-01-01T00:36:26Z,2186.5,3024.082,9.585,31.08,C
2026-01-01T00:36:27Z,2187.0,3028.174,8.184,27.71,A
2026-01-01T00:36:27Z,2187.5,3032.456,8.564,28.77,B
2026-01-01T00:36:28Z,2188.0,3037.221,9.530,31.11,C
2026-01-01T00:36:28Z,2188.5,3041.335,8.228,27.22,A
2026-01-01T00:36:29Z,2189.0,3045.789,8.908,29.60,B
2026-01-01T00:36:29Z,2189.5,3050.388,9.199,31.09,C
2026-01-01T00:36:30Z,2190.0,3054.253,7.729,27.62,A
2026-01-01T00:36:30Z,2190.5,3058.401,8.295,29.14,B
2026-01-01T00:36:31Z,2191.0,3063.136,9.471,30.69,C
2026-01-01T00:36:31Z,2191.5,3067.035,7.797,27.94,A
2026-01-01T00:36:32Z,2192.0,3071.241,8.413,29.49,B
2026-01-01T00:36:32Z,2192.5,3075.902,9.323,30.88,C
2026-01-01T00:36:33Z,2193.0,3079.846,7.886,27.99,A
2026-01-01T00:36:33Z,2193.5,3083.900,8.109,29.50,B
2026-01-01T00:36:34Z,2194.0,3088.419,9.038,31.06,C
2026-01-01T00:36:34Z,2194.5,3092.046,7.254,27.59,A
2026-01-01T00:36:35Z,2195.0,3096.265,8.439,29.08,B
2026-01-01T00:36:35Z,2195.5,3100.792,9.053,30.88,C
2026-01-01T00:36:36Z,2196.0,3104.489,7.394,27.87,A
2026-01-01T00:36:36Z,2196.5,3108.609,8.241,29.19,B
2026-01-01T00:36:37Z,2197.0,3113.163,9.108,30.38,C
2026-01-01T00:36:37Z,2197.5,3116.808,7.290,27.90,A
2026-01-01T00:36:38Z,2198.0,3120.708,7.800,28.78,B
2026-01-01T00:36:38Z,2198.5,3125.031,8.646,30.96,C
2026-01-01T00:36:39Z,2199.0,3128.598,7.134,27.88,A
2026-01-01T00:36:39Z,2199.5,3132.656,8.116,29.32,B
2026-01-01T00:36:40Z,2200.0,3136.819,8.326,30.65,C
2026-01-01T00:36:40Z,2200.5,3140.283,6.928,28.03,A
2026-01-01T00:36:41Z,2201.0,3144.201,7.835,29.64,B
2026-01-01T00:36:41Z,2201.5,3148.363,8.324,30.42,C
2026-01-01T00:36:42Z,2202.0,3151.801,6.877,28.16,A
2026-01-01T00:36:42Z,2202.5,3155.573,7.544,29.61,B
2026-01-01T00:36:43Z,2203.0,3159.620,8.094,30.43,C
2026-01-01T00:36:43Z,2203.5,3163.030,6.820,27.43,A
2026-01-01T00:36:44Z,2204.0,3166.847,7.633,29.69,B
2026-01-01T00:36:44Z,2204.5,3171.002,8.310,30.78,C
2026-01-01T00:36:45Z,2205.0,3174.317,6.630,28.04,A
2026-01-01T00:36:45Z,2205.5,3178.052,7.470,29.17,B
2026-01-01T00:36:46Z,2206.0,3182.211,8.317,30.35,C
2026-01-01T00:36:46Z,2206.5,3185.367,6.312,27.72,A
2026-01-01T00:36:47Z,2207.0,3188.952,7.169,29.20,B
2026-01-01T00:36:47Z,2207.5,3192.779,7.655,31.16,C
2026-01-01T00:36:48Z,2208.0,3195.960,6.361,27.29,A
2026-01-01T00:36:48Z,2208.5,3199.521,7.122,29.33,B
2026-01-01T00:36:49Z,2209.0,3203.373,7.706,31.07,C
2026-01-01T00:36:49Z,2209.5,3206.392,6.038,27.35,A
2026-01-01T00:36:50Z,2210.0,3209.860,6.936,29.22,B
2026-01-01T00:36:50Z,2210.5,3213.526,7.331,30.92,C
2026-01-01T00:36:51Z,2211.0,3216.499,5.946,28.22,A
2026-01-01T00:36:51Z,2211.5,3219.826,6.654,29.53,B
2026-01-01T00:36:52Z,2212.0,3223.608,7.564,30.47,C
2026-01-01T00:36:52Z,2212.5,3226.527,5.838,27.40,A
2026-01-01T00:36:53Z,2213.0,3229.925,6.797,29.75,B
2026-01-01T00:36:53Z,2213.5,3233.445,7.041,30.71,C
2026-01-01T00:36:54Z,2214.0,3236.384,5.877,27.56,A
2026-01-01T00:36:54Z,2214.5,3239.614,6.459,29.48,B
2026-01-01T00:36:55Z,2215.0,3243.297,7.367,30.76,C
2026-01-01T00:36:55Z,2215.5,3246.093,5.591,27.51,A
2026-01-01T00:36:56Z,2216.0,3249.122,6.058,28.94,B
2026-01-01T00:36:56Z,2216.5,3252.588,6.934,31.18,C
2026-01-01T00:36:57Z,2217.0,3255.292,5.406,27.64,A
2026-01-01T00:36:57Z,2217.5,3258.469,6.356,28.96,B
2026-01-01T00:36:58Z,2218.0,3261.814,6.689,31.22,C
2026-01-01T00:36:58Z,2218.5,3264.522,5.415,27.35,A
2026-01-01T00:36:59Z,2219.0,3267.534,6.025,28.89,B
2026-01-01T00:36:59Z,2219.5,3270.987,6.906,31.01,C
2026-01-01T00:37:00Z,2220.0,3273.496,5.019,27.44,A
2026-01-01T00:37:00Z,2220.5,3276.490,5.988,29.57,B
2026-01-01T00:37:01Z,2221.0,3279.726,6.471,30.68,C
2026-01-01T00:37:01Z,2221.5,3282.075,4.698,27.95,A
2026-01-01T00:37:02Z,2222.0,3284.787,5.424,29.79,B
2026-01-01T00:37:02Z,2222.5,3288.001,6.429,31.22,C
2026-01-01T00:37:03Z,2223.0,3290.240,4.478,28.18,A
2026-01-01T00:37:03Z,2223.5,3293.057,5.634,29.16,B
2026-01-01T00:37:04Z,2224.0,3296.043,5.971,31.32,C
2026-01-01T00:37:04Z,2224.5,3298.289,4.493,28.04,A
2026-01-01T00:37:05Z,2225.0,3301.041,5.504,29.54,B
2026-01-01T00:37:05Z,2225.5,3303.894,5.706,30.72,C
2026-01-01T00:37:06Z,2226.0,3305.930,4.072,28.12,A
2026-01-01T00:37:06Z,2226.5,3308.418,4.976,29.36,B
2026-01-01T00:37:07Z,2227.0,3311.332,5.828,30.90,C
2026-01-01T00:37:07Z,2227.5,3313.288,3.913,28.32,A
2026-01-01T00:37:08Z,2228.0,3315.883,5.190,29.03,B
2026-01-01T00:37:08Z,2228.5,3318.579,5.392,31.32,C
2026-01-01T00:37:09Z,2229.0,3320.542,3.926,28.18,A
2026-01-01T00:37:09Z,2229.5,3322.838,4.590,29.15,B
2026-01-01T00:37:10Z,2230.0,3325.651,5.627,30.76,C
2026-01-01T00:37:10Z,2230.5,3327.563,3.825,28.27,A
2026-01-01T00:37:11Z,2231.0,3329.849,4.572,29.24,B
2026-01-01T00:37:11Z,2231.5,3332.600,5.502,30.82,C
2026-01-01T00:37:12Z,2232.0,3334.362,3.523,27.81,A
2026-01-01T00:37:12Z,2232.5,3336.579,4.434,29.00,B
2026-01-01T00:37:13Z,2233.0,3339.063,4.968,30.78,C
2026-01-01T00:37:13Z,2233.5,3340.679,3.232,27.60,A
2026-01-01T00:37:14Z,2234.0,3342.787,4.216,29.42,B
2026-01-01T00:37:14Z,2234.5,3345.312,5.050,30.85,C
2026-01-01T00:37:15Z,2235.0,3346.923,3.222,28.17,A
2026-01-01T00:37:15Z,2235.5,3348.867,3.889,29.45,B
2026-01-01T00:37:16Z,2236.0,3351.163,4.592,31.29,C
2026-01-01T00:37:16Z,2236.5,3352.717,3.107,28.01,A
2026-01-01T00:37:17Z,2237.0,3354.780,4.126,28.98,B
2026-01-01T00:37:17Z,2237.5,3357.126,4.693,30.48,C
2026-01-01T00:37:18Z,2238.0,3358.514,2.776,27.57,A
2026-01-01T00:37:18Z,2238.5,3360.384,3.739,29.14,B
2026-01-01T00:37:19Z,2239.0,3362.651,4.535,30.59,C
2026-01-01T00:37:19Z,2239.5,3364.003,2.703,28.20,A
2026-01-01T00:37:20Z,2240.0,3365.740,3.474,29.90,B
2026-01-01T00:37:20Z,2240.5,3367.979,4.480,30.94,C
2026-01-01T00:37:21Z,2241.0,3369.286,2.613,28.01,A
2026-01-01T00:37:21Z,2241.5,3371.015,3.458,29.96,B
2026-01-01T00:37:22Z,2242.0,3373.137,4.244,30.72,C
2026-01-01T00:37:22Z,2242.5,3374.435,2.597,27.97,A
2026-01-01T00:37:23Z,2243.0,3376.099,3.328,29.89,B
2026-01-01T00:37:23Z,2243.5,3378.182,4.165,30.99,C
2026-01-01T00:37:24Z,2244.0,3379.188,2.012,27.72,A
2026-01-01T00:37:24Z,2244.5,3380.584,2.793,29.33,B
2026-01-01T00:37:25Z,2245.0,3382.465,3.762,31.10,C
2026-01-01T00:37:25Z,2245.5,3383.435,1.939,28.19,A
2026-01-01T00:37:26Z,2246.0,3384.892,2.914,29.94,B
2026-01-01T00:37:26Z,2246.5,3386.657,3.531,30.63,C
